,address,id,lat,lng,location,name,subCategory,details
2104,Ed Pelsterpark 2,33383,52.35658,4.995832,Amsterdam,Kerk Op IJburg,Church,http://tour-pedia.org/api/getPlaceDetails?id=33383
2105,Mattenbies 101,33390,52.35420822,4.99430134,Amsterdam,"Rens, Jeroen en Jurgens Place",Temple,http://tour-pedia.org/api/getPlaceDetails?id=33390
2107,Cacaoweg 20,33411,52.415717911458,4.7619295120239,Amsterdam,ACS Logistics,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33411
2108,Ookmeerweg,33434,52.359233930523,4.7762732975245,Amsterdam,Crematorium Westgaarde,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33434
2110,Kwakelsepad 4,33445,52.386501937358,4.7887825023828,Amsterdam,Rooms katholieke parochie St Jans Geboorte,Church,http://tour-pedia.org/api/getPlaceDetails?id=33445
2111,Waterschapstraat 1,33448,52.358758439256,4.7859195430427,Amsterdam,Masjid Al-Islam,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33448
2112,Welkom zondag 10uur,33453,52.355352,4.782804,Amsterdam,De Akerkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=33453
2113,Osdorperweg 386,33472,52.358291302005,4.7894167900085,Amsterdam,Haci Bayram Camii,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33472
2114,Jan Rebelstraat 2,33478,52.360485933333,4.7921510333333,Amsterdam,Air Hidup Amsterdam,Church,http://tour-pedia.org/api/getPlaceDetails?id=33478
2116,Sam van houtenstraat,33500,52.379423,4.799576,Amsterdam,Spirit,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33500
2122,Ekingenstraat,33525,52.35529430376,4.7951219641931,Amsterdam,Euromuslim Mosque,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33525
2125,Langsom 34,33535,52.343496,4.796332,Amsterdam,GUK Amsterdam,Church,http://tour-pedia.org/api/getPlaceDetails?id=33535
2127,Dirk Sonoystraat,33541,52.378157992251,4.8048273561476,Amsterdam,Moskee Yaa-Ghaus,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33541
2131,Willenbroekstraat 62,33569,52.34437732013,4.805641255298,Amsterdam,Igreja Cristã Maranata,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33569
2132,Melis Stokehof 10-2,33587,52.377377402577,4.8116791248322,Amsterdam,Melis Smokehof,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33587
2137,Willem Kloosstraat 1,33632,52.375485,4.822574,Amsterdam,Oase Kerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=33632
2138,Meer en Vaart 318,33634,52.358304,4.8086039580449,Amsterdam,Maranatha Church,Church,http://tour-pedia.org/api/getPlaceDetails?id=33634
2139,Louis Bouwmeesterstraat 76,33649,52.352138326231,4.8227239717361,Amsterdam,Verrijzenis kerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=33649
2141,Louis Couperusstraat 133,33690,52.376129860282,4.8268268202066,Amsterdam,De Ontmoeting,Church,http://tour-pedia.org/api/getPlaceDetails?id=33690
2143,Henri Dunantstraat,33721,52.348347141565,4.8315507056603,Amsterdam,De Blauwe Moskee,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33721
2144,Donauweg 10,33735,52.394277,4.837126,Amsterdam,OORbit geluidsstudio,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33735
2145,Radarweg 29,33743,52.3903809,4.8392672,Amsterdam,Reed Elsevier - Herman Boerhaave Room,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33743
2146,Schoterweg 14,33746,52.388831,4.840267,Amsterdam,Fonteinkerk,Spiritual Center,http://tour-pedia.org/api/getPlaceDetails?id=33746
2147,"Kingsfordweg 151, Sloterdijk Teleport Towers,",33750,52.385753560748,4.8430318104528,Amsterdam,Regus,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33750
2148,Baas Gansendonkstraat,33752,52.377288895317,4.8409591157152,Amsterdam,Moskee Mevlana,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33752
2149,Bos en Lommerplein 325,33753,52.377623523074,4.8425529829579,Amsterdam,Opstandingskerk De Kolenkit,Church,http://tour-pedia.org/api/getPlaceDetails?id=33753
2150,Derkinderenstraat 112,33783,52.366102660951,4.8409617473908,Amsterdam,Tituskapel,Church,http://tour-pedia.org/api/getPlaceDetails?id=33783
2151,Postjesweg 179,33784,52.364016626503,4.8425313995432,Amsterdam,Al-Ummah Amsterdam Mosque,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33784
2152,Nicolaas Japiksestraat 5,33786,52.36293053302,4.8374724570765,Amsterdam,Ayasofya Moskee,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33786
2153,Postjesweg 179,33787,52.363088164225,4.8376698109137,Amsterdam,Moskee Oumma,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33787
2154,Derkinderenstraat 90,33792,52.364322,4.841186,Amsterdam,The Blessing Amsterdam,Church,http://tour-pedia.org/api/getPlaceDetails?id=33792
2156,Schipluidenlaan 12,33798,52.356971,4.837157,Amsterdam,De Verbinding,Church,http://tour-pedia.org/api/getPlaceDetails?id=33798
2157,poeldijk straat 8,33802,52.350467608379,4.8432030591181,Amsterdam,IFGF GISI,Church,http://tour-pedia.org/api/getPlaceDetails?id=33802
2159,Spaarndammerdijk 687,33826,52.386506186293,4.8456060335123,Amsterdam,Petruskerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=33826
2160,Schakelstraat 21,33830,52.390778,4.849423,Amsterdam,Guru Nanak Gurudwara,Temple,http://tour-pedia.org/api/getPlaceDetails?id=33830
2161,Haarlemmerweg,33834,52.385312,4.850435,Amsterdam,In De Bajes,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33834
2162,Willem Leevendstraat 7,33845,52.383936242885,4.8466712236404,Amsterdam,Moskee Badr,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33845
2164,Erik de Roodestraat 16,33853,52.373198621841,4.8455607891083,Amsterdam,Sint Jozefkerk (De Vluchtkerk),Church,http://tour-pedia.org/api/getPlaceDetails?id=33853
2165,Hotelschool The Hague,33855,52.369192,4.843891,Amsterdam,Auditorium,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33855
2166,Admiraal de Ruijterweg 408,33889,52.383379839111,4.8511548489223,Amsterdam,Franciscus Xaverius Kerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=33889
2167,Erasmusgracht 24,33891,52.37685726331,4.8533656343922,Amsterdam,Augustina Kerk,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=33891
2170,Shackletonstraat 2,33911,52.372887489905,4.8524808883667,Amsterdam,Cosmopolitan Buddha,Temple,http://tour-pedia.org/api/getPlaceDetails?id=33911
2171,Jacob van Lennepkade 295 hs,33913,52.361665,4.858484,Amsterdam,Garage Baas,Temple,http://tour-pedia.org/api/getPlaceDetails?id=33913
2172,Amstelveenseweg 161-163,33923,52.35024430383,4.8578453063965,Amsterdam,Sint Agneskerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=33923
2175,Van Slingelandtstraat 31,33983,52.382851,4.865451,Amsterdam,Yan Chuen Church / Life Access,Church,http://tour-pedia.org/api/getPlaceDetails?id=33983
2177,Witte De Withstraat,33988,52.368594310525,4.8592304166706,Amsterdam,Moskee Nour مسجد النور,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=33988
2178,Van Kinsbergenstraat 6,33989,52.368381396984,4.8630453502768,Amsterdam,SGI Amsterdam Cultural Centre,Spiritual Center,http://tour-pedia.org/api/getPlaceDetails?id=33989
2179,Chassestraat 64,33990,52.370144730541,4.8619114804502,Amsterdam,Chassekerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=33990
2184,Pazzanistraat 8,34045,52.386117679366,4.8727603125911,Amsterdam,Hillsong Church Amsterdam,Church,http://tour-pedia.org/api/getPlaceDetails?id=34045
2185,De Wittenstraat 114,34053,52.382652,4.87738,Amsterdam,Nassaukerk (De Kantlijn),Church,http://tour-pedia.org/api/getPlaceDetails?id=34053
2186,Markantilaan,34056,52.375309600186,4.8674770225224,Amsterdam,Neokatechumenale Zaal,Church,http://tour-pedia.org/api/getPlaceDetails?id=34056
2189,Danzigerkade 23,34113,52.400266,4.876038,Amsterdam,Man's Private Corner(east-side),Spiritual Center,http://tour-pedia.org/api/getPlaceDetails?id=34113
2191,"Lijnbaansgracht 48, 1015 GR",34139,52.379109135609,4.8806135666359,Amsterdam,St. Nicholas Of Myra Russian Orthodox Church,Church,http://tour-pedia.org/api/getPlaceDetails?id=34139
2192,Jacob Catskade,34143,52.38116044908,4.8781339077266,Amsterdam,Portugese Kerk Fatima,Church,http://tour-pedia.org/api/getPlaceDetails?id=34143
2194,Lijnbaansgracht 48,34145,52.379075414392,4.8805274162137,Amsterdam,Tichelkerk - Russisch-Orthodoxe Kerk H. Nicolaas van Myra,Church,http://tour-pedia.org/api/getPlaceDetails?id=34145
2195,Rozengracht 150,34151,52.372981567622,4.8785927637171,Amsterdam,Fatih Camii,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=34151
2197,Bloemgracht 49,34153,52.374785,4.881411,Amsterdam,Bloemgracht Temple,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34153
2198,Lauriergracht 39,34159,52.371309,4.881084,Amsterdam,KesselsKramer - Kapel De Voorzienigheid,Church,http://tour-pedia.org/api/getPlaceDetails?id=34159
2200,Jacob Obrechtstraat,34179,52.356023030677,4.8751710873327,Amsterdam,Obrechtkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34179
2203,Plejadenplein,34227,52.414444474707,4.8860070091879,Amsterdam,Bethelkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34227
2204,"Tasmanstraat 407, 1013 Amsterdam",34238,52.392400974486,4.8817020814538,Amsterdam,De Verlosser,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34238
2207,Haarlemmerdijk 137,34252,52.383676606481,4.8853515873172,Amsterdam,Brahma Kumaris Spirituele Academie Amsterdam,Spiritual Center,http://tour-pedia.org/api/getPlaceDetails?id=34252
2208,Tussen de Bogen 83,34253,52.383037923233,4.8883207012046,Amsterdam,Tussen de Bogen 83,Spiritual Center,http://tour-pedia.org/api/getPlaceDetails?id=34253
2209,Haarlemmerstraat 124-126,34257,52.381177753972,4.8901390482082,Amsterdam,Posthoornkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34257
2210,Noordermarkt 48,34261,52.379763824294,4.8865612567274,Amsterdam,Noorderkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34261
2212,Prinsengracht 281,34268,52.374551201517,4.8837661743164,Amsterdam,Westerkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34268
2213,Felix Meritis in the Koepel (Dome),34272,52.370037,4.883798,Amsterdam,Fronteers 2013 Workshop,Spiritual Center,http://tour-pedia.org/api/getPlaceDetails?id=34272
2214,Keizersgracht 220,34277,52.373087365414,4.884668997167,Amsterdam,Onze Lieve Vrouwekerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34277
2215,Singel 411,34284,52.368357815723,4.8890447616577,Amsterdam,UvA Oude Lutherse Kerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34284
2216,Keizersgracht 566,34286,52.364723682404,4.888115,Amsterdam,Keizersgrachtkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34286
2219,Van boshuizenstraat 560,34327,52.325214797984,4.8751525131718,Amsterdam,Pelgrimskerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34327
2220,Van Boshuizenstraat 420-422,34328,52.326626603253,4.8798312095387,Amsterdam,De Goede Herder Kerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34328
2221,Kometensingel 58,34338,52.415143847466,4.8927944898605,Amsterdam,Pinkstergemeente Agapè,Church,http://tour-pedia.org/api/getPlaceDetails?id=34338
2223,Kattengat 1,34359,52.378048721552,4.8938941955566,Amsterdam,Koepelkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34359
2224,Prins Hendrikkade 73,34369,52.376412977701,4.9011200666428,Amsterdam,Nicolaasbasiliek,Church,http://tour-pedia.org/api/getPlaceDetails?id=34369
2225,Geldersekade 96,34376,52.37365033638,4.9002738820958,Amsterdam,He Hua Temple | Buddhist Traditional Temple @ China Town,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34376
2226,Kloveniersburgwal 50,34377,52.370329849308,4.8978829799841,Amsterdam,PhoneGap Day EU,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=34377
2228,Zeedijk 106-118,34379,52.373748828741,4.9001169204712,Amsterdam,Fo Guang Shan He Hua tempel,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34379
2229,Prinsengracht 756,34383,52.361423206457,4.8968124389648,Amsterdam,De Duif,Church,http://tour-pedia.org/api/getPlaceDetails?id=34383
2230,Govert Flinckstraat 286,34388,52.356026,4.89759,Amsterdam,Selimiye,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=34388
2231,Amstelveld 10,34393,52.362288044723,4.8965871334076,Amsterdam,Amstelkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34393
2232,Zuidelijke Wandelweg 41,34406,52.337861,4.898132,Amsterdam,Synagoge LJG,Synagogue,http://tour-pedia.org/api/getPlaceDetails?id=34406
2235,Dintelstraat 134,34425,52.325055523802,4.8685602181908,Amsterdam,Maarten Luther Kerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34425
2236,Zuideinde 120,34432,52.421354,4.908147,Amsterdam,Buddhavihara Temple,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34432
2239,Zuiderkerkhof 72,34454,52.370116681472,4.9000203609467,Amsterdam,Zuiderkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34454
2240,Waterlooplein 207,34457,52.368279205563,4.9032175540924,Amsterdam,Mozes en Aäronkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34457
2243,Barbara Strozzilaan 310,34487,52.335627523346,4.8881006240845,Amsterdam,Alex Auditorium,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=34487
2244,van Boshuizenstraat,34490,52.325387,4.875614,Amsterdam,Gemeente van Christus Amsterdam,Church,http://tour-pedia.org/api/getPlaceDetails?id=34490
2245,slijperweg 2,34497,52.399772828357,4.9074835315111,Amsterdam,Stichting Anwaaroel Uloom,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=34497
2247,Boomerang Plaza,34505,52.390439384499,4.9054284173181,Amsterdam,FlabberHQ,Spiritual Center,http://tour-pedia.org/api/getPlaceDetails?id=34505
2248,Mosstraat 2,34510,52.39308325338,4.9135486345423,Amsterdam,Heilige Maria koptische Kerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34510
2249,Mosplein 2,34512,52.392873988252,4.9129399746984,Amsterdam,Church,Church,http://tour-pedia.org/api/getPlaceDetails?id=34512
2251,'s-Gravenhekje 1A,34522,52.372245568669,4.9075627326965,Amsterdam,Akvo Foundation,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=34522
2253,Eerste Jacob van Campenstraat 33-hs,34540,52.351791176522,4.8972525123505,Amsterdam,Studio Soulful,Spiritual Center,http://tour-pedia.org/api/getPlaceDetails?id=34540
2254,Kuipersstraat 148 ‎,34542,52.353319051137,4.8999675837353,Amsterdam,Rigpa Nederland,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34542
2255,Mosplein 2,34584,52.391651,4.912451,Amsterdam,Koptisch Orthodoxe Kerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34584
2256,1032 GA Amsterdam,34586,52.39192707319,4.9150157107221,Amsterdam,Apgen Amsterdam Noord,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34586
2257,Hagedoornplein 2,34589,52.388041980509,4.9142575263977,Amsterdam,De Rosakerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34589
2258,Zwanenplein 34-36,34594,52.387112165881,4.9185597896576,Amsterdam,Bethlehemkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34594
2259,Zwanenplein 34,34596,52.387083,4.918806,Amsterdam,House Of Worship,Church,http://tour-pedia.org/api/getPlaceDetails?id=34596
2263,Dintelstraat 134,34648,52.34149223752,4.8950458705028,Amsterdam,Maarten Lutherkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34648
2265,Paul Van Vlissingenstraat 8,34663,52.334194778464,4.9213735357813,Amsterdam,MarketingMonday Vestiging Kauwgomballenkantoren,Church,http://tour-pedia.org/api/getPlaceDetails?id=34663
2266,Rode Kruisstraat 20,34687,52.395293542081,4.9295434948665,Amsterdam,"Hoop voor Noord, Kruiskerk",Church,http://tour-pedia.org/api/getPlaceDetails?id=34687
2272,Nieuwe Uilenburgerstraat 91,34711,52.370621073252,4.9049556255341,Amsterdam,Uilenburgersjoel,Synagogue,http://tour-pedia.org/api/getPlaceDetails?id=34711
2273,Weesperzijde 75,34736,52.359222401064,4.9088745305331,Amsterdam,Moskee Al-Kabir,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=34736
2276,Het Laagt 159,34776,52.396990028571,4.9382477142857,Amsterdam,Casa Di Morte,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34776
2277,Johan van Hasseltweg 4c,34779,52.385295042028,4.9298626184464,Amsterdam,LifeStylePress,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=34779
2278,Nieuwendammerdijk 227,34780,52.391558074243,4.9353289604187,Amsterdam,Sint-Augustinuskerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34780
2279,nieuwendammerkade 26,34782,52.390609,4.938147,Amsterdam,Tmc,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=34782
2281,Kleine Wittenburgerstraat 1,34794,52.370011872067,4.9193322658539,Amsterdam,Oosterkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34794
2282,Zeeburgerdijk,34806,52.366244338207,4.9391746521485,Amsterdam,Ulu Camii Amsterdam-Oost,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=34806
2283,Hugo de Vrieslaan  2,34811,52.35056,4.934388,Amsterdam,kerk de bron,Church,http://tour-pedia.org/api/getPlaceDetails?id=34811
2284,Van 't Hofflaan 20,34815,52.348455154841,4.9361979961395,Amsterdam,Koningskerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34815
2287,James Wattstraat 58,34827,52.351871644666,4.9251508495262,Amsterdam,Christus Koningskerk Amsterdam,Church,http://tour-pedia.org/api/getPlaceDetails?id=34827
2288,Zaaiersweg 180,34828,52.339709,4.939075,Amsterdam,Blessed Trinity,Church,http://tour-pedia.org/api/getPlaceDetails?id=34828
2289,Brede Kerkepad 6-8,34851,52.391764316855,4.9408596754074,Amsterdam,Nieuwendammerkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34851
2291,Javastraat 108,34881,52.363794027966,4.9377112842504,Amsterdam,Eltheto,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34881
2294,Domselaerstraat 47,34891,52.360068381076,4.9281268991853,Amsterdam,De Dom,Church,http://tour-pedia.org/api/getPlaceDetails?id=34891
2295,Linnaeushof 93,34896,52.352996699336,4.9337840080261,Amsterdam,Hofkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=34896
2296,Linnaeushof 51hs,34897,52.351557,4.935471,Amsterdam,Area 51,Spiritual Center,http://tour-pedia.org/api/getPlaceDetails?id=34897
2298,Zaaiersweg 17,34910,52.344283707322,4.9444068089982,Amsterdam,Kerk van Jezus Christus van de Heiligen der Laatste Dagen,Church,http://tour-pedia.org/api/getPlaceDetails?id=34910
2299,james wattstraat 75,34917,52.349809,4.92292,Amsterdam,keuken 5 a,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34917
2300,Alkmaarstraat 10,34934,52.394009,4.949274,Amsterdam,Rafaël Amsterdam Noord,Church,http://tour-pedia.org/api/getPlaceDetails?id=34934
2303,galileïplantsoen,34956,52.35526812201,4.9411306195739,Amsterdam,Apgen,Church,http://tour-pedia.org/api/getPlaceDetails?id=34956
2304,duiventrecht,34967,52.339929795716,4.9507770281744,Amsterdam,El Encuentro Con Dios Amsterdam,Church,http://tour-pedia.org/api/getPlaceDetails?id=34967
2305,Schoolstraat 8-10,34970,52.338286813747,4.9521918105801,Amsterdam,De Ontmoeting,Church,http://tour-pedia.org/api/getPlaceDetails?id=34970
2306,Langeraarseweg 41,34973,52.351668534447,4.9343908213527,Amsterdam,Kerk Langeraar,Church,http://tour-pedia.org/api/getPlaceDetails?id=34973
2308,watergraafsmeer,34981,52.345375,4.934313,Amsterdam,Rex Bundy,Temple,http://tour-pedia.org/api/getPlaceDetails?id=34981
2310,Zuiderzeeweg 38H,34992,52.371629839534,4.960949420929,Amsterdam,De Echoput,Church,http://tour-pedia.org/api/getPlaceDetails?id=34992
2311,"Celebesstraat, 1094 Amsterdam",35014,52.361073904276,4.9321555807532,Amsterdam,Nasr,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=35014
2312,Achterlaan 12,35031,52.406895966176,4.9669790267944,Amsterdam,NH Dorpskerk Zunderdorp,Church,http://tour-pedia.org/api/getPlaceDetails?id=35031
2313,Wijkergouw 6,35032,52.383556426489,4.9654233455658,Amsterdam,Schellingwouderkerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=35032
2314,Dorpsweg Ransdorp 59,35061,52.392919948472,4.993581282886,Amsterdam,Kerktoren Ransdorp,Church,http://tour-pedia.org/api/getPlaceDetails?id=35061
2315,Dorpsstraat Holysloot 30,35073,52.412943246487,5.0248503684998,Amsterdam,Zaalkerk Holysloot,Church,http://tour-pedia.org/api/getPlaceDetails?id=35073
